date_de_tirage,boule_1,boule_2,boule_3,boule_4,boule_5,numero_chance,combinaison_gagnante_en_ordre_croissant
2016-10-26 00:00:00,20,4,21,48,40,-1,4-17-20-21-40-48
2016-10-24 00:00:00,39,33,49,1,45,-1,1-33-39-40-45-49
2016-10-22 00:00:00,46,20,29,41,49,-1,12-20-29-41-46-49
2016-10-19 00:00:00,23,1,36,32,28,-1,1-3-23-28-32-36
2016-10-17 00:00:00,26,6,23,20,33,-1,6-20-23-26-31-33
2016-10-15 00:00:00,26,20,17,7,47,-1,7-17-20-26-29-47
2016-10-12 00:00:00,14,46,3,35,2,-1,2-3-14-29-35-46
2016-10-10 00:00:00,39,11,3,8,6,-1,3-6-8-11-29-39
2016-10-09 00:00:00,48,2,37,36,33,-1,2-5-33-36-37-48
2016-10-08 00:00:00,29,49,9,44,25,-1,7-9-25-29-44-49
2016-10-02 00:00:00,5,24,45,32,20,-1,5-9-20-24-32-45
2016-09-28 00:00:00,10,17,32,48,37,-1,4-10-17-32-37-48
2016-09-26 00:00:00,48,20,10,13,43,-1,5-10-13-20-43-48
2016-09-24 00:00:00,39,29,31,6,10,-1,6-10-27-29-31-39
2016-09-21 00:00:00,42,49,32,4,37,-1,4-32-36-37-42-49
2016-09-19 00:00:00,39,20,30,12,33,-1,12-20-30-33-36-39
2016-09-17 00:00:00,40,30,15,47,5,-1,5-15-30-36-40-47
2016-09-14 00:00:00,15,41,8,40,36,-1,6-8-15-36-40-41
2016-09-11 00:00:00,31,44,35,19,9,-1,9-19-31-35-41-44
2016-09-07 00:00:00,4,35,17,14,20,-1,4-14-17-18-20-35
2016-09-05 00:00:00,19,16,22,29,30,-1,16-19-22-29-30-39
2016-09-04 00:00:00,5,7,10,36,49,-1,5-7-10-13-36-49
2016-09-03 00:00:00,21,46,23,44,10,-1,10-21-23-43-44-46
2016-09-01 00:00:00,17,14,43,5,31,-1,5-14-17-30-31-43
2016-08-31 00:00:00,4,39,21,2,13,-1,2-4-13-21-32-39
2016-08-29 00:00:00,25,28,24,27,45,-1,24-25-27-28-32-45
2016-08-27 00:00:00,33,8,45,34,41,-1,8-21-33-34-41-45
2016-08-24 00:00:00,26,27,2,38,16,-1,2-16-26-27-38-42
2016-08-22 00:00:00,43,22,17,32,1,-1,1-7-17-22-32-43
2016-08-20 00:00:00,19,44,22,48,8,-1,8-19-22-38-44-48
2016-08-17 00:00:00,37,25,16,17,45,-1,16-17-25-37-39-45
2016-08-15 00:00:00,17,47,10,25,13,-1,10-13-17-25-27-47
2016-08-13 00:00:00,24,9,11,26,2,-1,2-9-11-20-24-26
2016-08-10 00:00:00,38,43,2,36,25,-1,2-25-30-36-38-43
2016-08-08 00:00:00,1,48,28,12,11,-1,1-11-12-28-45-48
2016-08-06 00:00:00,27,4,48,46,23,-1,4-23-27-33-46-48
2016-08-02 00:00:00,7,14,25,43,39,-1,7-14-24-25-39-43
2016-07-30 00:00:00,42,47,3,30,15,-1,3-15-30-42-43-47
2016-07-27 00:00:00,6,36,16,21,33,-1,6-16-21-33-36-48
2016-07-25 00:00:00,33,25,30,40,10,-1,10-25-30-33-35-40
2016-07-23 00:00:00,13,25,10,18,20,-1,10-13-18-20-25-26
2016-07-20 00:00:00,45,39,18,38,16,-1,11-16-18-38-39-45
2016-07-18 00:00:00,12,38,18,27,43,-1,12-18-22-27-38-43
2016-07-16 00:00:00,2,18,40,14,27,-1,2-13-14-18-27-40
2016-07-13 00:00:00,9,16,26,3,40,-1,3-9-16-21-26-40
2016-07-12 00:00:00,44,8,32,41,43,-1,8-32-39-41-43-44
2016-07-11 00:00:00,37,10,21,17,22,-1,10-17-20-21-22-37
2016-07-09 00:00:00,33,8,18,3,30,-1,3-8-15-18-30-33
2016-07-05 00:00:00,26,3,35,14,46,-1,3-14-26-34-35-46
2016-07-03 00:00:00,31,6,7,45,15,-1,3-6-7-15-31-45
2016-06-29 00:00:00,7,45,37,20,16,-1,5-7-16-20-37-45
2016-06-27 00:00:00,2,48,26,7,4,-1,2-4-7-26-48-49
2016-06-25 00:00:00,2,5,38,32,21,-1,2-5-21-32-38-40
2016-06-22 00:00:00,33,34,48,8,14,-1,1-8-14-33-34-48
2016-06-20 00:00:00,11,47,3,28,14,-1,3-11-14-28-38-47
2016-06-18 00:00:00,17,30,24,5,35,-1,5-17-24-30-35-44
2016-06-15 00:00:00,2,35,8,49,44,-1,2-8-33-35-44-49
2016-06-13 00:00:00,46,4,36,25,31,-1,4-25-31-34-36-46
2016-06-08 00:00:00,26,33,9,8,23,-1,5-8-9-23-26-33
2016-06-07 00:00:00,31,23,29,40,15,-1,9-15-23-29-31-40
2016-06-06 00:00:00,22,48,44,25,47,-1,21-22-25-44-47-48
2016-06-04 00:00:00,30,4,8,15,49,-1,4-8-15-30-41-49
2016-06-02 00:00:00,30,29,11,21,44,-1,5-11-21-29-30-44
2016-06-01 00:00:00,40,32,17,15,34,-1,15-17-32-34-40-42
2016-05-30 00:00:00,18,12,31,26,37,-1,12-18-21-26-31-37
2016-05-28 00:00:00,11,49,15,4,41,-1,4-11-15-37-41-49
2016-05-25 00:00:00,5,44,8,31,22,-1,5-8-22-31-37-44
2016-05-23 00:00:00,49,20,13,46,4,-1,4-10-13-20-46-49
2016-05-21 00:00:00,26,15,39,12,48,-1,12-15-26-37-39-48
2016-05-18 00:00:00,45,47,15,12,22,-1,12-15-18-22-45-47
2016-05-16 00:00:00,23,10,22,28,5,-1,5-10-22-23-28-41
2016-05-14 00:00:00,2,27,49,25,3,-1,2-3-12-25-27-49
2016-05-12 00:00:00,11,4,21,49,34,-1,4-11-14-21-34-49
2016-05-11 00:00:00,3,24,6,36,2,-1,2-3-6-24-25-36
2016-05-10 00:00:00,27,43,35,13,11,-1,11-13-27-35-36-43
2016-05-09 00:00:00,34,41,9,44,48,-1,3-9-34-41-44-48
2016-05-03 00:00:00,11,30,45,36,25,-1,11-25-29-30-36-45
2016-04-30 00:00:00,28,25,33,11,12,-1,8-11-12-25-28-33
2016-04-27 00:00:00,21,46,10,38,36,-1,10-12-21-36-38-46
2016-04-25 00:00:00,13,22,42,11,40,-1,11-13-22-40-42-47
2016-04-23 00:00:00,15,22,32,49,41,-1,15-20-22-32-41-49
2016-04-20 00:00:00,46,26,8,23,38,-1,1-8-23-26-38-46
2016-04-18 00:00:00,30,3,15,33,13,-1,3-4-13-15-30-33
2016-04-16 00:00:00,4,20,27,16,9,-1,4-9-16-20-27-34
2016-04-13 00:00:00,43,4,14,26,16,-1,4-14-16-26-43-47
2016-04-07 00:00:00,31,12,7,24,43,-1,7-12-24-31-41-43
2016-04-06 00:00:00,19,49,27,3,39,-1,3-9-19-27-39-49
2016-04-05 00:00:00,36,46,32,41,43,-1,32-35-36-41-43-46
2016-04-04 00:00:00,2,30,37,22,14,-1,2-8-14-22-30-37
2016-04-01 00:00:00,43,46,30,36,13,-1,13-30-36-38-43-46
2016-03-30 00:00:00,49,9,41,24,36,-1,9-24-36-37-41-49
2016-03-28 00:00:00,39,1,26,27,21,-1,1-21-26-27-39-49
2016-03-26 00:00:00,15,34,35,4,44,-1,4-15-28-34-35-44
2016-03-23 00:00:00,15,33,34,30,42,-1,15-30-33-34-42-46
2016-03-21 00:00:00,3,20,45,8,27,-1,3-8-20-27-41-45
2016-03-19 00:00:00,44,43,13,18,45,-1,13-18-28-43-44-45
2016-03-16 00:00:00,40,21,28,41,27,-1,21-27-28-40-41-43
2016-03-14 00:00:00,31,14,35,24,44,-1,4-14-24-31-35-44
2016-03-12 00:00:00,32,23,12,16,36,-1,12-16-23-32-36-38
2016-03-10 00:00:00,16,49,22,27,19,-1,16-19-22-24-27-49
2016-03-09 00:00:00,35,37,16,33,14,-1,10-14-16-33-35-37
2016-03-08 00:00:00,15,10,26,41,34,-1,10-15-26-34-35-41
2016-03-02 00:00:00,1,31,22,7,21,-1,1-7-21-22-31-36
2016-02-29 00:00:00,35,44,38,43,6,-1,6-24-35-38-43-44
2016-02-27 00:00:00,18,39,4,15,1,-1,1-4-15-18-35-39
2016-02-24 00:00:00,37,39,28,5,46,-1,5-28-37-39-46-49
2016-02-22 00:00:00,25,19,33,2,17,-1,2-17-19-25-33-40
2016-02-20 00:00:00,38,44,2,29,7,-1,2-7-10-29-38-44
2016-02-17 00:00:00,3,17,47,4,44,-1,3-4-17-36-44-47
2016-02-15 00:00:00,8,43,20,19,1,-1,1-8-12-19-20-43
2016-02-13 00:00:00,43,22,5,2,19,-1,2-5-19-22-25-43
2016-02-11 00:00:00,13,8,32,3,36,-1,3-8-13-32-36-37
2016-02-07 00:00:00,34,10,3,15,5,-1,3-5-10-15-34-37
2016-02-05 00:00:00,16,11,23,3,8,-1,3-7-8-11-16-23
2016-02-04 00:00:00,17,10,44,5,42,-1,5-10-17-26-42-44
2016-02-03 00:00:00,46,18,12,40,21,-1,8-12-18-21-40-46
2016-02-01 00:00:00,38,41,13,9,10,-1,9-10-13-15-38-41
2016-01-30 00:00:00,45,17,9,36,10,-1,9-10-17-26-36-45
2016-01-27 00:00:00,42,20,30,28,41,-1,20-28-30-39-41-42
2016-01-25 00:00:00,28,24,35,19,44,-1,19-24-28-29-35-44
2016-01-23 00:00:00,10,29,25,35,1,-1,1-8-10-25-29-35
2016-01-20 00:00:00,8,10,4,26,9,-1,4-8-9-10-26-28
2016-01-18 00:00:00,34,9,14,30,25,-1,9-14-16-25-30-34
2016-01-16 00:00:00,48,1,47,36,2,-1,1-2-16-36-47-48
2016-01-13 00:00:00,39,10,36,41,16,-1,10-16-24-36-39-41
2016-01-10 00:00:00,23,31,11,44,5,-1,5-11-23-31-43-44
2016-01-08 00:00:00,16,25,1,3,7,-1,1-3-7-16-25-45
2016-01-06 00:00:00,1,25,14,38,24,-1,1-4-14-24-25-38
2016-01-02 00:00:00,5,31,28,16,35,-1,5-6-16-28-31-35
2015-12-30 00:00:00,26,1,15,47,23,-1,1-15-23-26-35-47
2015-12-28 00:00:00,7,4,12,25,20,-1,4-7-12-20-25-48
2015-12-26 00:00:00,32,8,7,26,19,-1,4-7-8-19-26-32
2015-12-23 00:00:00,30,40,32,46,44,-1,16-30-32-40-44-46
2015-12-21 00:00:00,31,21,37,29,15,-1,5-15-21-29-31-37
2015-12-19 00:00:00,44,13,30,24,11,-1,11-13-24-30-41-44
2015-12-16 00:00:00,17,47,34,35,16,-1,16-17-34-35-47-48
2015-12-14 00:00:00,41,14,10,47,16,-1,9-10-14-16-41-47
2015-12-12 00:00:00,4,37,38,48,41,-1,4-7-37-38-41-48
2015-12-10 00:00:00,38,22,4,47,30,-1,4-22-30-31-38-47
2015-12-09 00:00:00,17,1,46,5,25,-1,1-5-17-25-30-46
2015-12-08 00:00:00,34,18,48,38,46,-1,14-18-34-38-46-48
2015-12-01 00:00:00,3,4,13,15,11,-1,3-4-11-13-15-19
2015-11-30 00:00:00,30,8,37,9,24,-1,8-9-24-30-34-37
2015-11-28 00:00:00,42,35,43,21,18,-1,2-18-21-35-42-43
2015-11-25 00:00:00,36,22,41,9,35,-1,9-19-22-35-36-41
2015-11-23 00:00:00,30,29,23,45,11,-1,10-11-23-29-30-45
2015-11-21 00:00:00,16,2,48,27,36,-1,2-7-16-27-36-48
2015-11-18 00:00:00,23,5,17,30,28,-1,5-17-23-28-30-43
2015-11-16 00:00:00,32,30,39,10,11,-1,10-11-30-32-33-39
2015-11-14 00:00:00,11,20,28,9,35,-1,9-11-12-20-28-35
2015-11-11 00:00:00,48,20,36,11,37,-1,11-20-32-36-37-48
2015-11-07 00:00:00,48,27,13,18,31,-1,13-18-27-28-31-48
2015-11-05 00:00:00,24,9,34,26,40,-1,4-9-24-26-34-40
2015-11-04 00:00:00,20,31,6,4,39,-1,4-6-20-31-37-39
2015-11-03 00:00:00,45,11,18,47,26,-1,11-18-26-27-45-47
2015-11-02 00:00:00,3,41,29,13,44,-1,3-13-29-41-43-44
2015-10-31 00:00:00,42,41,39,13,21,-1,11-13-21-39-41-42
2015-10-28 00:00:00,8,15,48,40,30,-1,8-15-30-40-42-48
2015-10-26 00:00:00,10,46,30,29,44,-1,4-10-29-30-44-46
2015-10-24 00:00:00,28,21,24,40,30,-1,17-21-24-28-30-40
2015-10-21 00:00:00,49,12,6,46,5,-1,5-6-7-12-46-49
2015-10-19 00:00:00,43,45,12,29,46,-1,7-12-29-43-45-46
2015-10-17 00:00:00,5,20,33,9,13,-1,5-9-13-20-33-48
2015-10-14 00:00:00,26,17,32,33,44,-1,10-17-26-32-33-44
2015-10-10 00:00:00,29,45,10,15,16,-1,10-15-16-25-29-45
2015-10-08 00:00:00,18,4,47,35,9,-1,4-9-18-35-46-47
2015-10-06 00:00:00,28,49,14,36,12,-1,12-14-19-28-36-49
2015-10-01 00:00:00,8,19,27,47,31,-1,8-19-27-31-33-47
2015-09-30 00:00:00,25,19,32,30,21,-1,2-19-21-25-30-32
2015-09-28 00:00:00,21,40,48,15,18,-1,13-15-18-21-40-48
2015-09-26 00:00:00,41,25,34,30,45,-1,25-30-34-41-45-46
2015-09-23 00:00:00,13,6,43,18,27,-1,6-13-18-27-39-43
2015-09-21 00:00:00,4,21,44,6,43,-1,4-5-6-21-43-44
2015-09-19 00:00:00,3,31,15,9,34,-1,3-9-11-15-31-34
2015-09-16 00:00:00,15,49,1,8,23,-1,1-8-15-19-23-49
2015-09-14 00:00:00,4,18,1,14,23,-1,1-4-14-18-23-30
2015-09-12 00:00:00,15,13,28,5,14,-1,5-13-14-15-28-37
2015-09-11 00:00:00,45,32,34,26,31,-1,26-31-32-34-44-45
2015-09-09 00:00:00,32,34,49,46,19,-1,19-25-32-34-46-49
2015-09-05 00:00:00,22,41,25,33,38,-1,22-25-30-33-38-41
2015-09-03 00:00:00,43,6,1,14,15,-1,1-6-14-15-24-43
2015-09-02 00:00:00,34,36,46,39,10,-1,10-32-34-36-39-46
2015-08-31 00:00:00,14,30,5,45,22,-1,5-7-14-22-30-45
2015-08-29 00:00:00,39,5,15,3,34,-1,3-5-15-34-39-40
2015-08-26 00:00:00,47,36,4,39,24,-1,4-13-24-36-39-47
2015-08-24 00:00:00,1,44,18,30,39,-1,1-13-18-30-39-44
2015-08-22 00:00:00,42,35,20,28,4,-1,4-20-28-35-38-42
2015-08-19 00:00:00,35,27,43,3,30,-1,3-27-30-35-42-43
2015-08-17 00:00:00,47,48,11,37,33,-1,11-33-37-42-47-48
2015-08-15 00:00:00,2,36,16,17,24,-1,2-16-17-24-36-39
2015-08-08 00:00:00,41,49,16,43,35,-1,16-35-37-41-43-49
2015-08-07 00:00:00,47,44,30,23,2,-1,2-23-30-42-44-47
2015-08-06 00:00:00,39,22,43,2,26,-1,2-22-26-32-39-43
2015-08-04 00:00:00,11,29,44,14,21,-1,11-14-21-29-37-44
2015-07-29 00:00:00,30,45,28,49,6,-1,6-28-30-35-45-49
2015-07-27 00:00:00,4,33,40,5,10,-1,4-5-10-33-37-40
2015-07-25 00:00:00,9,3,11,35,13,-1,3-9-11-12-13-35
2015-07-22 00:00:00,36,24,16,10,23,-1,10-16-23-24-36-42
2015-07-20 00:00:00,33,42,49,45,3,-1,3-5-33-42-45-49
2015-07-18 00:00:00,38,47,44,48,3,-1,3-36-38-44-47-48
2015-07-15 00:00:00,42,15,20,48,46,-1,8-15-20-42-46-48
2015-07-13 00:00:00,45,37,32,9,40,-1,9-31-32-37-40-45
2015-07-12 00:00:00,28,38,19,36,1,-1,1-19-28-33-36-38
2015-07-11 00:00:00,40,24,39,12,36,-1,12-23-24-36-39-40
2015-07-10 00:00:00,42,47,36,45,34,-1,34-36-42-45-47-48
2015-07-09 00:00:00,7,2,26,24,32,-1,2-7-8-24-26-32
2015-07-03 00:00:00,27,31,28,38,16,-1,16-27-28-31-38-45
2015-07-02 00:00:00,33,27,8,30,7,-1,7-8-19-27-30-33
2015-07-01 00:00:00,22,47,44,33,46,-1,22-33-34-44-46-47
2015-06-29 00:00:00,49,5,36,16,14,-1,5-6-14-16-36-49
2015-06-27 00:00:00,15,42,27,44,35,-1,15-27-29-35-42-44
2015-06-24 00:00:00,42,37,33,24,36,-1,19-24-33-36-37-42
2015-06-22 00:00:00,31,49,48,26,36,-1,3-26-31-36-48-49
2015-06-20 00:00:00,13,22,3,21,11,-1,3-11-13-21-22-31
2015-06-17 00:00:00,17,40,5,31,43,-1,5-17-31-40-41-43
2015-06-15 00:00:00,14,40,25,13,49,-1,13-14-22-25-40-49
2015-06-13 00:00:00,33,5,48,27,12,-1,5-12-27-33-38-48
2015-06-07 00:00:00,22,29,34,28,48,-1,22-25-28-29-34-48
2015-06-06 00:00:00,40,7,6,32,10,-1,6-7-9-10-32-40
2015-06-05 00:00:00,13,29,23,2,8,-1,2-8-13-23-29-41
2015-06-04 00:00:00,8,31,25,34,39,-1,8-14-25-31-34-39
2015-05-30 00:00:00,10,14,23,22,42,-1,10-14-22-23-42-49
2015-05-27 00:00:00,7,36,12,10,8,-1,7-8-10-12-30-36
2015-05-25 00:00:00,3,7,2,28,37,-1,2-3-4-7-28-37
2015-05-23 00:00:00,7,34,26,17,2,-1,2-7-8-17-26-34
2015-05-20 00:00:00,11,37,28,16,46,-1,11-16-28-37-41-46
2015-05-18 00:00:00,27,9,20,7,5,-1,5-7-9-20-25-27
2015-05-16 00:00:00,32,46,30,43,44,-1,30-32-35-43-44-46
2015-05-13 00:00:00,19,40,8,26,25,-1,8-19-25-26-40-42
2015-05-12 00:00:00,41,11,49,48,10,-1,7-10-11-41-48-49
2015-05-10 00:00:00,38,32,34,23,25,-1,23-25-32-33-34-38
2015-05-09 00:00:00,8,3,49,48,29,-1,3-8-29-31-48-49
2015-05-08 00:00:00,48,5,39,21,35,-1,5-21-35-39-41-48
2015-05-01 00:00:00,19,34,16,37,41,-1,16-19-34-37-41-46
2015-04-29 00:00:00,47,20,8,28,21,-1,8-19-20-21-28-47
2015-04-27 00:00:00,34,9,4,6,24,-1,4-6-9-15-24-34
2015-04-25 00:00:00,25,11,12,44,13,-1,11-12-13-16-25-44
2015-04-22 00:00:00,4,1,16,36,19,-1,1-3-4-16-19-36
2015-04-20 00:00:00,13,31,23,42,26,-1,13-23-26-31-40-42
2015-04-18 00:00:00,47,3,14,21,6,-1,3-6-14-21-32-47
2015-04-15 00:00:00,1,13,45,29,20,-1,1-13-20-29-41-45
2015-04-13 00:00:00,45,49,43,4,39,-1,2-4-39-43-45-49
2015-04-11 00:00:00,2,5,42,49,3,-1,2-3-5-27-42-49
2015-04-07 00:00:00,20,43,21,7,13,-1,7-13-20-21-31-43
2015-04-05 00:00:00,4,42,25,17,26,-1,4-6-17-25-26-42
2015-04-04 00:00:00,43,38,17,19,14,-1,14-17-19-21-38-43
2015-04-03 00:00:00,43,20,40,16,26,-1,16-20-26-27-40-43
2015-04-02 00:00:00,31,13,23,24,8,-1,8-13-19-23-24-31
2015-03-30 00:00:00,33,9,43,8,4,-1,4-8-9-22-33-43
2015-03-28 00:00:00,37,38,29,33,9,-1,9-16-29-33-37-38
2015-03-25 00:00:00,32,49,21,14,1,-1,1-14-21-32-37-49
2015-03-23 00:00:00,4,34,20,38,11,-1,4-11-20-34-37-38
2015-03-21 00:00:00,44,15,27,7,28,-1,7-14-15-27-28-44
2015-03-18 00:00:00,37,38,24,20,32,-1,20-21-24-32-37-38
2015-03-16 00:00:00,34,22,25,45,18,-1,18-19-22-25-34-45
2015-03-14 00:00:00,16,45,2,31,38,-1,2-16-31-37-38-45
2015-03-10 00:00:00,25,20,23,21,39,-1,20-21-23-25-39-40
2015-03-08 00:00:00,20,18,8,27,16,-1,8-16-18-20-27-45
2015-03-06 00:00:00,1,6,27,26,34,-1,1-6-26-27-34-45
2015-03-01 00:00:00,48,30,34,13,45,-1,13-16-30-34-45-48
2015-02-28 00:00:00,37,21,29,40,11,-1,11-21-29-37-40-44
2015-02-25 00:00:00,20,3,29,18,5,-1,3-5-18-20-29-43
2015-02-23 00:00:00,39,1,25,19,6,-1,1-6-19-25-39-46
2015-02-21 00:00:00,20,24,47,22,25,-1,20-22-24-25-31-47
2015-02-18 00:00:00,2,37,39,23,40,-1,2-22-23-37-39-40
2015-02-16 00:00:00,33,42,36,18,16,-1,11-16-18-33-36-42
2015-02-14 00:00:00,3,27,5,8,10,-1,3-5-8-10-27-29
2015-02-12 00:00:00,15,17,24,4,25,-1,4-15-17-24-25-38
2015-02-11 00:00:00,21,41,4,10,42,-1,4-10-19-21-41-42
2015-02-09 00:00:00,9,26,14,31,46,-1,9-14-24-26-31-46
2015-02-05 00:00:00,1,23,13,16,5,-1,1-5-13-16-21-23
2015-02-03 00:00:00,16,20,10,45,26,-1,3-10-16-20-26-45
2015-02-02 00:00:00,29,20,6,21,11,-1,6-11-17-20-21-29
2015-01-31 00:00:00,39,46,16,5,1,-1,1-5-16-39-45-46
2015-01-28 00:00:00,17,49,5,1,31,-1,1-5-14-17-31-49
2015-01-26 00:00:00,4,2,8,11,5,-1,2-4-5-8-11-38
2015-01-24 00:00:00,11,3,26,35,42,-1,3-11-26-35-42-49
2015-01-21 00:00:00,12,20,37,29,33,-1,12-20-29-33-36-37
2015-01-19 00:00:00,8,12,46,18,44,-1,8-12-18-29-44-46
2015-01-17 00:00:00,19,9,29,36,43,-1,9-19-29-30-36-43
2015-01-14 00:00:00,1,22,24,25,12,-1,1-12-22-24-25-37
2015-01-08 00:00:00,11,29,18,48,10,-1,10-11-18-29-40-48
2015-01-07 00:00:00,47,15,40,43,33,-1,15-33-40-41-43-47
2015-01-06 00:00:00,14,7,28,8,19,-1,7-8-14-19-28-35
2015-01-04 00:00:00,30,33,15,29,44,-1,15-29-30-33-39-44
2014-12-31 00:00:00,31,10,41,35,38,-1,10-25-31-35-38-41
2014-12-29 00:00:00,23,29,43,11,49,-1,11-22-23-29-43-49
2014-12-27 00:00:00,7,20,35,47,5,-1,3-5-7-20-35-47
2014-12-24 00:00:00,24,4,22,16,2,-1,2-4-6-16-22-24
2014-12-22 00:00:00,24,42,28,35,9,-1,9-24-28-32-35-42
2014-12-20 00:00:00,28,39,35,12,13,-1,3-12-13-28-35-39
2014-12-17 00:00:00,16,19,12,8,21,-1,8-12-16-19-21-49
2014-12-15 00:00:00,28,4,1,13,30,-1,1-4-13-28-30-48
2014-12-13 00:00:00,18,44,5,25,28,-1,5-18-25-28-35-44
2014-12-11 00:00:00,29,17,3,20,16,-1,3-15-16-17-20-29
2014-12-07 00:00:00,19,1,47,32,24,-1,1-19-24-28-32-47
2014-12-05 00:00:00,4,13,12,49,42,-1,4-12-13-25-42-49
2014-12-04 00:00:00,9,20,49,4,32,-1,4-9-11-20-32-49
2014-12-03 00:00:00,6,42,2,20,29,-1,2-6-10-20-29-42
2014-12-02 00:00:00,33,24,32,31,7,-1,7-16-24-31-32-33
2014-11-29 00:00:00,9,18,11,19,47,-1,9-11-18-19-33-47
2014-11-26 00:00:00,29,45,5,28,6,-1,5-6-28-29-34-45
2014-11-24 00:00:00,4,28,26,23,16,-1,3-4-16-23-26-28
2014-11-22 00:00:00,8,45,44,21,25,-1,8-21-25-27-44-45
2014-11-19 00:00:00,13,27,5,32,29,-1,5-12-13-27-29-32
2014-11-17 00:00:00,14,10,48,38,7,-1,3-7-10-14-38-48
2014-11-15 00:00:00,38,2,13,39,40,-1,2-13-15-38-39-40
2014-11-10 00:00:00,39,27,43,29,35,-1,27-29-35-39-43-45
2014-11-08 00:00:00,7,12,31,26,1,-1,1-7-12-26-31-32
2014-11-06 00:00:00,22,29,30,49,20,-1,20-22-29-30-35-49
2014-11-01 00:00:00,40,44,49,7,32,-1,2-7-32-40-44-49
2014-10-29 00:00:00,34,9,5,4,18,-1,4-5-9-18-34-41
2014-10-27 00:00:00,37,30,5,2,24,-1,2-5-15-24-30-37
2014-10-25 00:00:00,47,44,40,1,25,-1,1-24-25-40-44-47
2014-10-22 00:00:00,13,46,17,29,49,-1,11-13-17-29-46-49
2014-10-20 00:00:00,41,34,46,17,22,-1,17-19-22-34-41-46
2014-10-18 00:00:00,12,20,17,33,23,-1,12-17-20-23-33-41
2014-10-15 00:00:00,24,39,31,14,16,-1,14-16-24-31-39-46
2014-10-13 00:00:00,24,37,43,9,14,-1,9-14-24-37-40-43
2014-10-12 00:00:00,20,8,29,12,7,-1,5-7-8-12-20-29
2014-10-11 00:00:00,15,21,29,16,3,-1,3-15-16-21-29-32
2014-10-09 00:00:00,28,46,48,14,9,-1,9-14-28-36-46-48
2014-10-05 00:00:00,43,11,40,17,29,-1,8-11-17-29-40-43
2014-10-03 00:00:00,41,11,38,19,1,-1,1-11-19-25-38-41
2014-10-02 00:00:00,30,49,34,10,42,-1,10-30-34-38-42-49
2014-09-29 00:00:00,42,45,17,33,23,-1,17-23-33-37-42-45
2014-09-27 00:00:00,2,22,37,36,9,-1,2-9-22-34-36-37
2014-09-24 00:00:00,48,27,10,17,41,-1,10-17-27-38-41-48
2014-09-22 00:00:00,30,33,35,34,43,-1,4-30-33-34-35-43
2014-09-20 00:00:00,10,22,35,41,39,-1,5-10-22-35-39-41
2014-09-17 00:00:00,41,26,6,5,13,-1,5-6-8-13-26-41
2014-09-15 00:00:00,3,32,4,17,37,-1,3-4-15-17-32-37
2014-09-13 00:00:00,10,19,23,14,48,-1,10-14-19-23-31-48
2014-09-08 00:00:00,16,23,48,38,41,-1,16-23-38-41-45-48
2014-09-07 00:00:00,15,34,30,39,8,-1,8-15-30-33-34-39
2014-09-06 00:00:00,11,39,1,14,36,-1,1-11-14-36-39-45
2014-09-04 00:00:00,19,17,10,16,46,-1,10-16-17-19-28-46
2014-08-30 00:00:00,8,6,14,12,22,-1,2-6-8-12-14-22
2014-08-27 00:00:00,15,5,22,3,8,-1,3-5-8-15-22-29
2014-08-25 00:00:00,5,41,12,29,2,-1,2-5-12-29-41-42
2014-08-23 00:00:00,11,37,16,34,13,-1,11-13-16-19-34-37
2014-08-20 00:00:00,44,47,3,41,13,-1,3-13-39-41-44-47
2014-08-18 00:00:00,27,4,8,18,29,-1,4-5-8-18-27-29
2014-08-16 00:00:00,11,13,41,7,25,-1,7-11-13-25-26-41
2014-08-13 00:00:00,8,1,37,36,2,-1,1-2-8-16-36-37
2014-08-12 00:00:00,16,38,41,11,7,-1,7-11-16-38-41-44
2014-08-11 00:00:00,17,27,35,36,7,-1,7-17-27-35-36-49
2014-08-10 00:00:00,32,7,3,16,29,-1,3-4-7-16-29-32
2014-08-09 00:00:00,14,16,33,24,40,-1,14-16-24-33-40-44
2014-08-03 00:00:00,45,9,46,27,36,-1,8-9-27-36-45-46
2014-08-02 00:00:00,10,18,29,37,24,-1,1-10-18-24-29-37
2014-08-01 00:00:00,36,32,9,22,39,-1,9-22-32-36-39-42
2014-07-30 00:00:00,2,41,6,36,12,-1,2-6-12-34-36-41
2014-07-28 00:00:00,3,38,36,5,23,-1,3-5-15-23-36-38
2014-07-26 00:00:00,23,26,5,32,14,-1,5-14-19-23-26-32
2014-07-23 00:00:00,24,15,11,27,14,-1,11-14-15-24-27-32
2014-07-21 00:00:00,23,4,5,21,11,-1,4-5-11-15-21-23
2014-07-19 00:00:00,25,45,15,37,18,-1,9-15-18-25-37-45
2014-07-16 00:00:00,44,37,4,19,1,-1,1-4-19-21-37-44
2014-07-14 00:00:00,27,37,17,46,45,-1,17-27-37-41-45-46
2014-07-07 00:00:00,47,3,16,15,36,-1,3-15-16-36-45-47
2014-07-06 00:00:00,34,42,41,38,40,-1,34-38-40-41-42-47
2014-07-05 00:00:00,13,6,19,20,3,-1,3-6-13-19-20-49
2014-07-04 00:00:00,26,36,45,37,18,-1,12-18-26-36-37-45
2014-06-30 00:00:00,9,14,27,2,36,-1,2-9-14-27-33-36
2014-06-28 00:00:00,5,20,4,35,46,-1,4-5-6-20-35-46
